855.753	1	1	104.999
855.920	1	1	114
856.087	1	1	198
856.253	1	1	203.999
856.420	1	1	119
856.587	1	1	166
856.754	1	1	147.999
856.920	1	1	223.999
857.087	1	1	199.999
857.254	1	1	70.0004
857.421	1	1	122.001
857.587	1	1	152.001
857.754	1	1	60.9995
857.921	1	1	87.0009
858.087	1	1	107.001
858.254	1	1	111
858.421	1	1	119.001
858.588	1	1	87.0006
858.754	1	1	116.001
858.921	1	1	83.9996
859.088	1	1	146.999
859.254	1	1	127.001
859.421	1	1	118.001
859.588	1	1	143
859.754	1	1	104
859.921	1	1	101.999
860.088	1	1	77.9996
860.254	1	1	107.999
860.421	1	1	63.0007
860.588	1	1	148
